title,totalyearlycompensation,yearsofexperience,location,experience_category
Software Engineer,125000,6.0,"Austin, TX",4-6
Software Engineer,250000,4.0,"New York, NY",4-6
Software Engineer,180000,4.0,"New York, NY",4-6
Software Engineer,106000,3.0,"Austin, TX",0-3
Software Engineer,173000,6.0,"Los Angeles, CA",4-6
Software Engineer,120000,7.0,"Chandler, AZ",7-9
Software Engineer,155000,0.0,"Seattle, WA",0-3
Software Engineer,250000,21.0,"Sunnyvale, CA",20+
Software Engineer,300000,10.0,"Seattle, WA",10-19
Software Engineer,220000,10.0,"Pleasanton, CA",10-19
Software Engineer,148000,5.0,"Seattle, WA",4-6
Software Engineer,220000,19.0,"Austin, TX",10-19
Software Engineer,173000,16.0,"Minneapolis, MN",10-19
Software Engineer,240000,2.5,"Mountain View, CA",0-3
Software Engineer,192000,3.0,"Seattle, WA",0-3
Software Engineer,240000,7.0,"Cambridge, EN, United Kingdom",7-9
Software Engineer,105000,3.0,"Amsterdam, NH, Netherlands",0-3
Software Engineer,189000,5.0,"Seattle, WA",4-6
Software Engineer,155000,9.0,"Seattle, WA",7-9
Software Engineer,255000,6.0,"Seattle, WA",4-6
Software Engineer,230000,4.0,"Palo Alto, CA",4-6
Software Engineer,194000,6.0,"Seattle, WA",4-6
Software Engineer,175000,8.0,"Boulder, CO",7-9
Software Engineer,215000,8.0,"San Francisco, CA",7-9
Software Engineer,202000,7.0,"Milwaukee, WI",7-9
Software Engineer,570000,15.0,"San Francisco, CA",10-19
Software Engineer,135000,4.0,"Bellevue, WA",4-6
Software Engineer,218000,4.0,"Kirkland, WA",4-6
Software Engineer,210000,4.0,"Sunnyvale, CA",4-6
Software Engineer,141000,1.0,"Redmond, WA",0-3
Software Engineer,141000,1.0,"Redmond, WA",0-3
Software Engineer,191000,4.0,"New York, NY",4-6
Software Engineer,171000,1.0,"Redmond, WA",0-3
Software Engineer,230000,4.0,"Sunnyvale, CA",4-6
Software Engineer,115000,9.0,"Colorado Springs, CO",7-9
Software Engineer,418000,10.0,"San Francisco, CA",10-19
Software Engineer,590000,15.0,"San Francisco, CA",10-19
Software Engineer,250000,8.0,"Seattle, WA",7-9
Software Engineer,165000,4.0,"San Jose, CA",4-6
Software Engineer,144500,1.0,"Seattle, WA",0-3
Software Engineer,155000,8.0,"San Jose, CA",7-9
Software Engineer,280000,7.0,"Cupertino, CA",7-9
Software Engineer,79000,6.0,"Stockholm, ST, Sweden",4-6
Software Engineer,250000,6.0,"New York, NY",4-6
Software Engineer,160000,9.0,"San Francisco, CA",7-9
Software Engineer,385000,15.0,"Menlo Park, CA",10-19
Software Engineer,440000,8.0,"Seattle, WA",7-9
Software Engineer,174000,4.0,"Seattle, WA",4-6
Software Engineer,260000,20.0,"San Jose, CA",20+
Software Engineer,483000,7.0,"New York, NY",7-9
Software Engineer,155000,3.0,"Seattle, WA",0-3
Software Engineer,200000,6.0,"Kirkland, WA",4-6
Software Engineer,138000,0.0,"Redmond, WA",0-3
Software Engineer,217000,5.0,"New York, NY",4-6
Software Engineer,265000,4.0,"New York, NY",4-6
Software Engineer,500000,6.0,"Mountain View, CA",4-6
Software Engineer,150000,5.0,"Palo Alto, CA",4-6
Software Engineer,158000,8.0,"New York, NY",7-9
Software Engineer,317000,12.0,"Seattle, WA",10-19
Software Engineer,335000,2.0,"San Francisco, CA",0-3
Software Engineer,239000,4.0,"Menlo Park, CA",4-6
Software Engineer,255000,12.0,"Seattle, WA",10-19
Software Engineer,230000,10.0,"Sunnyvale, CA",10-19
Software Engineer,190000,0.0,"Cupertino, CA",0-3
Software Engineer,80000,3.0,"Costa Mesa, CA",0-3
Software Engineer,650000,7.0,"Menlo Park, CA",7-9
Software Engineer,134000,1.0,"Sunnyvale, CA",0-3
Software Engineer,530000,12.0,"Seattle, WA",10-19
Software Engineer,255000,1.0,"Mountain View, CA",0-3
Software Engineer,300000,12.0,"San Jose, CA",10-19
Software Engineer,235000,15.0,"Mountain View, CA",10-19
Software Engineer,250000,5.0,"Pleasanton, CA",4-6
Software Engineer,140000,4.0,"San Jose, CA",4-6
Software Engineer,215000,6.0,"San Francisco, CA",4-6
Software Engineer,200000,5.0,"San Bruno, CA",4-6
Software Engineer,120000,2.0,"New York, NY",0-3
Software Engineer,358000,16.0,"Sunnyvale, CA",10-19
Software Engineer,325000,3.0,"Mountain View, CA",0-3
Software Engineer,155000,3.0,"Redmond, WA",0-3
Software Engineer,277000,14.0,"New York, NY",10-19
Software Engineer,212000,5.0,"Seattle, WA",4-6
Software Engineer,104000,3.0,"New York, NY",0-3
Software Engineer,170000,5.0,"Washington, DC",4-6
Software Engineer,43000,1.0,"Hyderabad, TS, India",0-3
Software Engineer,234000,1.0,"San Francisco, CA",0-3
Software Engineer,155000,3.0,"San Francisco, CA",0-3
Software Engineer,170000,25.0,"Seattle, WA",20+
Software Engineer,242000,0.0,"Mountain View, CA",0-3
Software Engineer,275000,12.0,"Cupertino, CA",10-19
Software Engineer,180000,3.0,"Seattle, WA",0-3
Software Engineer,137000,3.0,"Mc Lean, VA",0-3
Software Engineer,210000,7.0,"Cupertino, CA",7-9
Software Engineer,180000,3.0,"Sunnyvale, CA",0-3
Software Engineer,82000,1.0,"Bellevue, WA",0-3
Software Engineer,251000,6.0,"New York, NY",4-6
Software Engineer,250000,2.0,"Menlo Park, CA",0-3
Software Engineer,202000,11.0,"Seattle, WA",10-19
Software Engineer,243000,0.0,"Menlo Park, CA",0-3
Software Engineer,471000,8.0,"Cupertino, CA",7-9
Software Engineer,141000,0.0,"Seattle, WA",0-3
Software Engineer,207000,4.0,"San Jose, CA",4-6
Software Engineer,470000,30.0,"Mountain View, CA",20+
Software Engineer,135000,0.0,"New York, NY",0-3
Software Engineer,350000,10.0,"San Francisco, CA",10-19
Software Engineer,350000,10.0,"San Francisco, CA",10-19
Software Engineer,224000,3.0,"Redmond, WA",0-3
Software Engineer,250000,4.0,"San Francisco, CA",4-6
Software Engineer,249000,7.0,"Seattle, WA",7-9
Software Engineer,115000,6.0,"Plano, TX",4-6
Software Engineer,150000,2.0,"Redmond, WA",0-3
Software Engineer,600000,5.0,"Menlo Park, CA",4-6
Software Engineer,187000,6.0,"Palo Alto, CA",4-6
Software Engineer,261000,8.0,"Redmond, WA",7-9
Software Engineer,193000,2.0,"Seattle, WA",0-3
Software Engineer,143000,0.0,"Seattle, WA",0-3
Software Engineer,221000,12.0,"Redmond, WA",10-19
Software Engineer,147000,13.0,"San Francisco, CA",10-19
Software Engineer,92000,3.0,"Richmond, VA",0-3
Software Engineer,172000,1.0,"Kirkland, WA",0-3
Software Engineer,250000,3.0,"Los Angeles, CA",0-3
Software Engineer,76000,4.0,"Phoenix, AZ",4-6
Software Engineer,500000,20.0,"Redwood City, CA",20+
Software Engineer,165000,4.0,"Redmond, WA",4-6
Software Engineer,350000,18.0,"Cupertino, CA",10-19
Software Engineer,145000,2.0,"Bellevue, WA",0-3
Software Engineer,185000,2.0,"Redmond, WA",0-3
Software Engineer,180000,2.0,"Seattle, WA",0-3
Software Engineer,200000,4.0,"Redmond, WA",4-6
Software Engineer,143000,5.0,"Bellevue, WA",4-6
Software Engineer,172000,12.0,"Redmond, WA",10-19
Software Engineer,211000,2.0,"Redmond, WA",0-3
Software Engineer,196000,4.0,"Seattle, WA",4-6
Software Engineer,200000,3.0,"Seattle, WA",0-3
Software Engineer,210000,2.0,"Redmond, WA",0-3
Software Engineer,208000,0.0,"Seattle, WA",0-3
Software Engineer,213000,4.0,"Seattle, WA",4-6
Software Engineer,199000,3.0,"Redmond, WA",0-3
Software Engineer,139000,1.0,"Redmond, WA",0-3
Software Engineer,193000,10.0,"Seattle, WA",10-19
Software Engineer,130000,15.0,"Vancouver, BC, Canada",10-19
Software Engineer,511000,12.0,"Sunnyvale, CA",10-19
Software Engineer,138000,2.0,"Redmond, WA",0-3
Software Engineer,350000,5.0,"New York, NY",4-6
Software Engineer,100000,1.0,"Seattle, WA",0-3
Software Engineer,94000,1.0,"Vancouver, BC, Canada",0-3
Software Engineer,374000,8.0,"Mountain View, CA",7-9
Software Engineer,131000,1.0,"Redmond, WA",0-3
Software Engineer,302000,10.0,"Mountain View, CA",10-19
Software Engineer,229000,3.0,"Redmond, WA",0-3
Software Engineer,196000,3.0,"Redmond, WA",0-3
Software Engineer,162000,2.0,"San Francisco, CA",0-3
Software Engineer,169000,3.0,"Bellevue, WA",0-3
Software Engineer,250000,10.0,"San Francisco, CA",10-19
Software Engineer,173000,2.0,"Redmond, WA",0-3
Software Engineer,245000,5.0,"Seattle, WA",4-6
Software Engineer,176000,2.0,"Redmond, WA",0-3
Software Engineer,196000,4.0,"Seattle, WA",4-6
Software Engineer,220000,7.0,"Redmond, WA",7-9
Software Engineer,177000,2.0,"Redmond, WA",0-3
Software Engineer,160000,3.0,"Redmond, WA",0-3
Software Engineer,190000,10.0,"Austin, TX",10-19
Software Engineer,161000,0.0,"Redmond, WA",0-3
Software Engineer,143000,1.0,"Redmond, WA",0-3
Software Engineer,300000,10.0,"Redmond, WA",10-19
Software Engineer,154000,3.0,"Redmond, WA",0-3
Software Engineer,168000,1.0,"Seattle, WA",0-3
Software Engineer,190000,0.0,"Redmond, WA",0-3
Software Engineer,175000,5.0,"Herndon, VA",4-6
Software Engineer,155000,1.0,"Bellevue, WA",0-3
Software Engineer,272000,5.0,"New York, NY",4-6
Software Engineer,187000,4.0,"Redmond, WA",4-6
Software Engineer,131000,7.0,"Culver City, CA",7-9
Software Engineer,147000,4.0,"Redmond, WA",4-6
Software Engineer,180000,9.0,"Sunnyvale, CA",7-9
Software Engineer,450000,11.0,"San Francisco, CA",10-19
Software Engineer,497000,6.0,"San Francisco, CA",4-6
Software Engineer,197000,3.0,"New York, NY",0-3
Software Engineer,325000,20.0,"San Jose, CA",20+
Software Engineer,191000,0.0,"San Francisco, CA",0-3
Software Engineer,116000,1.0,"Redmond, WA",0-3
Software Engineer,182000,5.0,"Redmond, WA",4-6
Software Engineer,250000,7.0,"Seattle, WA",7-9
Software Engineer,220000,14.0,"Redmond, WA",10-19
Software Engineer,475000,15.0,"San Jose, CA",10-19
Software Engineer,200000,4.0,"Redmond, WA",4-6
Software Engineer,198000,8.0,"San Francisco, CA",7-9
Software Engineer,565000,11.0,"San Francisco, CA",10-19
Software Engineer,174000,9.0,"Round Rock, TX",7-9
Software Engineer,350000,12.0,"Redwood City, CA",10-19
Software Engineer,152000,4.0,"Fremont, CA",4-6
Software Engineer,330000,8.0,"Seattle, WA",7-9
Software Engineer,165000,1.0,"San Francisco, CA",0-3
Software Engineer,165000,20.0,"Santa Clara, CA",20+
Software Engineer,188000,4.0,"Bellevue, WA",4-6
Software Engineer,160000,0.0,"Seattle, WA",0-3
Software Engineer,165000,2.0,"Seattle, WA",0-3
Software Engineer,176000,0.0,"Seattle, WA",0-3
Software Engineer,433000,15.0,"Sunnyvale, CA",10-19
Software Engineer,152000,3.0,"Redmond, WA",0-3
Software Engineer,150000,3.0,"Seattle, WA",0-3
Software Engineer,147000,1.0,"Mountain View, CA",0-3
Software Engineer,182000,3.0,"Redmond, WA",0-3
Software Engineer,250000,6.0,"Seattle, WA",4-6
Software Engineer,330000,16.0,"Santa Clara, CA",10-19
Software Engineer,722000,8.0,"San Jose, CA",7-9
Software Engineer,830000,10.0,"Palo Alto, CA",10-19
Software Engineer,120000,1.0,"San Francisco, CA",0-3
Software Engineer,200000,2.0,"Seattle, WA",0-3
Software Engineer,197000,10.0,"San Francisco, CA",10-19
Software Engineer,451000,25.0,"Menlo Park, CA",20+
Software Engineer,350000,6.0,"Seattle, WA",4-6
Software Engineer,253000,15.0,"Seattle, WA",10-19
Software Engineer,175000,3.0,"Palo Alto, CA",0-3
Software Engineer,229000,4.0,"Redmond, WA",4-6
Software Engineer,146000,3.0,"Redmond, WA",0-3
Software Engineer,225000,19.0,"Cupertino, CA",10-19
Software Engineer,228000,12.0,"Redmond, WA",10-19
Software Engineer,165000,0.0,"Redmond, WA",0-3
Software Engineer,230000,4.0,"San Francisco, CA",4-6
Software Engineer,168000,2.0,"Seattle, WA",0-3
Software Engineer,151000,0.0,"Seattle, WA",0-3
Software Engineer,155000,6.0,"San Diego, CA",4-6
Software Engineer,179000,8.0,"San Diego, CA",7-9
Software Engineer,218000,5.0,"Seattle, WA",4-6
Software Engineer,200000,6.0,"Seattle, WA",4-6
Software Engineer,250000,12.0,"Cambridge, EN, United Kingdom",10-19
Software Engineer,365000,20.0,"Seattle, WA",20+
Software Engineer,168000,3.0,"Bellevue, WA",0-3
Software Engineer,135000,2.0,"New York, NY",0-3
Software Engineer,600000,8.0,"San Francisco, CA",7-9
Software Engineer,525000,17.0,"Los Gatos, CA",10-19
Software Engineer,246000,20.0,"Sunnyvale, CA",20+
Software Engineer,150000,3.0,"San Francisco, CA",0-3
Software Engineer,150000,3.0,"San Francisco, CA",0-3
Software Engineer,172000,10.0,"Sunnyvale, CA",10-19
Software Engineer,145000,5.0,"Seattle, WA",4-6
Software Engineer,196000,1.0,"Redmond, WA",0-3
Software Engineer,105000,2.0,"San Diego, CA",0-3
Software Engineer,115000,1.0,"Santa Clara, CA",0-3
Software Engineer,130000,4.0,"San Diego, CA",4-6
Software Engineer,155000,7.0,"San Diego, CA",7-9
Software Engineer,160000,5.0,"Santa Clara, CA",4-6
Software Engineer,205000,12.0,"San Diego, CA",10-19
Software Engineer,220000,15.0,"Santa Clara, CA",10-19
Software Engineer,280000,20.0,"San Diego, CA",20+
Software Engineer,172000,7.0,"Cambridge, EN, United Kingdom",7-9
Software Engineer,172000,7.0,"Cambridge, EN, United Kingdom",7-9
Software Engineer,290000,30.0,"San Diego, CA",20+
Software Engineer,139000,8.0,"San Diego, CA",7-9
Software Engineer,200000,9.0,"San Francisco, CA",7-9
Software Engineer,166000,2.0,"Redmond, WA",0-3
Software Engineer,150000,1.0,"Redmond, WA",0-3
Software Engineer,220000,10.0,"San Jose, CA",10-19
Software Engineer,140000,10.0,"Seattle, WA",10-19
Software Engineer,290000,6.0,"Sunnyvale, CA",4-6
Software Engineer,150000,5.0,"Austin, TX",4-6
Software Engineer,275000,5.0,"Cupertino, CA",4-6
Software Engineer,670000,5.0,"San Francisco, CA",4-6
Software Engineer,380000,11.0,"Sunnyvale, CA",10-19
Software Engineer,34000,2.0,"Moscow, MC, Russia",0-3
Software Engineer,220000,6.0,"Redmond, WA",4-6
Software Engineer,212000,6.0,"Cupertino, CA",4-6
Software Engineer,212000,6.0,"Cupertino, CA",4-6
Software Engineer,167000,7.0,"Redmond, WA",7-9
Software Engineer,150000,1.0,"Cupertino, CA",0-3
Software Engineer,105000,2.0,"Oakland, CA",0-3
Software Engineer,300000,12.0,"Seattle, WA",10-19
Software Engineer,285000,5.0,"Boulder, CO",4-6
Software Engineer,205000,6.0,"Chicago, IL",4-6
Software Engineer,240000,11.0,"Santa Clara, CA",10-19
Software Engineer,149000,8.0,"San Diego, CA",7-9
Software Engineer,230000,7.0,"Redmond, WA",7-9
Software Engineer,300000,14.0,"San Francisco, CA",10-19
Software Engineer,155000,0.0,"Seattle, WA",0-3
Software Engineer,250000,10.0,"Sunnyvale, CA",10-19
Software Engineer,205000,0.0,"Cupertino, CA",0-3
Software Engineer,240000,3.0,"Seattle, WA",0-3
Software Engineer,328000,7.0,"Seattle, WA",7-9
Software Engineer,115000,1.0,"San Ramon, CA",0-3
Software Engineer,172000,0.0,"Menlo Park, CA",0-3
Software Engineer,130000,2.0,"New York, NY",0-3
Software Engineer,130000,4.0,"New York, NY",4-6
Software Engineer,190000,2.0,"Seattle, WA",0-3
Software Engineer,195000,14.0,"Redmond, WA",10-19
Software Engineer,135000,7.0,"Redmond, WA",7-9
Software Engineer,180000,2.0,"San Diego, CA",0-3
Software Engineer,137000,1.0,"San Jose, CA",0-3
Software Engineer,406000,14.0,"San Francisco, CA",10-19
Software Engineer,77000,1.0,"Melbourne, VI, Australia",0-3
Software Engineer,170000,2.0,"San Francisco, CA",0-3
Software Engineer,478000,7.0,"San Francisco, CA",7-9
Software Engineer,275000,10.0,"Los Angeles, CA",10-19
Software Engineer,140000,5.0,"Austin, TX",4-6
Software Engineer,179000,2.0,"Seattle, WA",0-3
Software Engineer,293000,1.0,"Palo Alto, CA",0-3
Software Engineer,425000,15.0,"Redmond, WA",10-19
Software Engineer,280000,12.0,"Redmond, WA",10-19
Software Engineer,100000,10.0,"San Francisco, CA",10-19
Software Engineer,114000,2.0,"Redmond, WA",0-3
Software Engineer,211000,5.0,"Redmond, WA",4-6
Software Engineer,220000,4.0,"Seattle, WA",4-6
Software Engineer,220000,14.0,"New York, NY",10-19
Software Engineer,262000,15.0,"Redmond, WA",10-19
Software Engineer,280000,2.0,"San Francisco, CA",0-3
Software Engineer,235000,6.0,"Sunnyvale, CA",4-6
Software Engineer,170000,6.0,"San Diego, CA",4-6
Software Engineer,125000,2.0,"Redmond, WA",0-3
Software Engineer,141000,2.0,"San Jose, CA",0-3
Software Engineer,260000,2.0,"Menlo Park, CA",0-3
Software Engineer,220000,11.0,"Seattle, WA",10-19
Software Engineer,265000,0.0,"Menlo Park, CA",0-3
Software Engineer,178000,9.0,"San Francisco, CA",7-9
Software Engineer,150000,5.0,"San Diego, CA",4-6
Software Engineer,248000,2.0,"Sunnyvale, CA",0-3
Software Engineer,110000,1.0,"Boulder, CO",0-3
Software Engineer,326000,5.0,"San Bruno, CA",4-6
Software Engineer,145000,0.0,"Seattle, WA",0-3
Software Engineer,260000,10.0,"Seattle, WA",10-19
Software Engineer,151000,0.0,"Seattle, WA",0-3
Software Engineer,171000,0.0,"New York, NY",0-3
Software Engineer,200000,5.0,"San Francisco, CA",4-6
Software Engineer,350000,18.0,"San Diego, CA",10-19
Software Engineer,219000,12.0,"Seattle, WA",10-19
Software Engineer,140000,7.0,"Austin, TX",7-9
Software Engineer,203000,4.0,"Mountain View, CA",4-6
Software Engineer,425000,7.0,"San Francisco, CA",7-9
Software Engineer,330000,6.0,"Seattle, WA",4-6
Software Engineer,188000,3.0,"San Francisco, CA",0-3
Software Engineer,285000,5.0,"Seattle, WA",4-6
Software Engineer,250000,7.0,"Sunnyvale, CA",7-9
Software Engineer,150000,3.0,"Santa Clara, CA",0-3
Software Engineer,298000,8.0,"Seattle, WA",7-9
Software Engineer,162000,1.0,"Seattle, WA",0-3
Software Engineer,100000,15.0,"Saint Petersburg, SP, Russia",10-19
Software Engineer,170000,12.0,"Santa Clara, CA",10-19
Software Engineer,400000,7.0,"Los Gatos, CA",7-9
Software Engineer,151000,9.0,"San Ramon, CA",7-9
Software Engineer,212000,12.0,"Seattle, WA",10-19
Software Engineer,105000,6.0,"Austin, TX",4-6
Software Engineer,108000,7.0,"San Jose, CA",7-9
Software Engineer,220000,14.0,"Sunnyvale, CA",10-19
Software Engineer,230000,5.0,"Sunnyvale, CA",4-6
Software Engineer,155000,5.0,"Seattle, WA",4-6
Software Engineer,151000,15.0,"Austin, TX",10-19
Software Engineer,190000,7.0,"New York, NY",7-9
Software Engineer,165000,0.0,"Menlo Park, CA",0-3
Software Engineer,175000,9.0,"Madison, WI",7-9
Software Engineer,225000,7.0,"Redmond, WA",7-9
Software Engineer,328000,11.0,"Redmond, WA",10-19
Software Engineer,231000,3.0,"Sunnyvale, CA",0-3
Software Engineer,88000,2.0,"Bedford, MA",0-3
Software Engineer,125000,7.0,"Irvine, CA",7-9
Software Engineer,129000,1.0,"Boston, MA",0-3
Software Engineer,120000,15.0,"Broomfield, CO",10-19
Software Engineer,59000,3.0,"Harrisburg, PA",0-3
Software Engineer,480000,13.0,"Bellevue, WA",10-19
Software Engineer,250000,10.0,"San Jose, CA",10-19
Software Engineer,248000,5.0,"Mountain View, CA",4-6
Software Engineer,100000,3.0,"Tel Aviv, TA, Israel",0-3
Software Engineer,95000,2.0,"Madison, WI",0-3
Software Engineer,180000,5.0,"Seattle, WA",4-6
Software Engineer,190000,10.0,"Seattle, WA",10-19
Software Engineer,154000,2.0,"Seattle, WA",0-3
Software Engineer,90000,5.0,"London, EN, United Kingdom",4-6
Software Engineer,218000,9.0,"London, EN, United Kingdom",7-9
Software Engineer,81000,5.0,"Warsaw, MZ, Poland",4-6
Software Engineer,146000,5.0,"Redmond, WA",4-6
Software Engineer,100000,3.0,"Cincinnati, OH",0-3
Software Engineer,224000,2.0,"New York, NY",0-3
Software Engineer,184000,8.0,"San Diego, CA",7-9
Software Engineer,192000,0.0,"Mountain View, CA",0-3
Software Engineer,140000,4.0,"San Diego, CA",4-6
Software Engineer,156000,5.0,"San Diego, CA",4-6
Software Engineer,214000,0.0,"Redmond, WA",0-3
Software Engineer,167000,15.0,"Cincinnati, OH",10-19
Software Engineer,78000,0.0,"Munich, BY, Germany",0-3
Software Engineer,80000,2.0,"Chicago, IL",0-3
Software Engineer,180000,3.0,"San Francisco, CA",0-3
Software Engineer,170000,10.0,"Bellevue, WA",10-19
Software Engineer,40000,1.0,"Dublin, DN, Ireland",0-3
Software Engineer,40000,1.0,"Dublin, DN, Ireland",0-3
Software Engineer,165000,1.0,"San Francisco, CA",0-3
Software Engineer,209000,6.0,"Redmond, WA",4-6
Software Engineer,104000,2.0,"Jersey City, NJ",0-3
Software Engineer,75000,1.0,"Portland, OR",0-3
Software Engineer,200000,0.0,"Mountain View, CA",0-3
Software Engineer,120000,3.0,"Redmond, WA",0-3
Software Engineer,640000,20.0,"San Francisco, CA",20+
Software Engineer,198000,0.0,"Mountain View, CA",0-3
Software Engineer,102000,8.0,"Beijing, BJ, China",7-9
Software Engineer,155000,4.0,"Seattle, WA",4-6
Software Engineer,340000,5.0,"Los Gatos, CA",4-6
Software Engineer,311000,4.0,"San Francisco, CA",4-6
Software Engineer,150000,8.0,"Seattle, WA",7-9
Software Engineer,310000,4.0,"San Francisco, CA",4-6
Software Engineer,189000,8.0,"San Francisco, CA",7-9
Software Engineer,454000,6.0,"San Francisco, CA",4-6
Software Engineer,520000,8.0,"San Francisco, CA",7-9
Software Engineer,300000,3.0,"Mountain View, CA",0-3
